playlist_id,playlist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,track.disc_number,track.duration_ms,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track_number,track.uri,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,key_name,mode_name,key_mode
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.504,0.837,3,-2.917,0,0.276,0.253,0,0.155,0.801,179.877,6aIrHPvM3l16MeS7iOQRYO,4,1,178960,FALSE,https://api.spotify.com/v1/tracks/6aIrHPvM3l16MeS7iOQRYO,FALSE,Um Brinde,57,https://p.scdn.co/mp3-preview/91c7db210ad290e5dd8d166beb8facb2e666fd6b?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:6aIrHPvM3l16MeS7iOQRYO,5teU2mGfU2Qe5Lqj0skN5i,Um Brinde,2017-10-06,day,D#,minor,D# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.786,0.787,4,-4.682,0,0.0393,0.232,0,0.0463,0.794,150.049,0z9sgzZsUAXmbSHSxRleUZ,4,1,161287,FALSE,https://api.spotify.com/v1/tracks/0z9sgzZsUAXmbSHSxRleUZ,FALSE,Deixa Eu Te Fazer Feliz,55,NA,1,spotify:track:0z9sgzZsUAXmbSHSxRleUZ,16r3bOihSt87DuMoUTZs5X,Deixa Eu Te Fazer Feliz,2018-06-08,day,E,minor,E minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.749,0.68,1,-7.084,1,0.13,0.252,3.21e-6,0.0931,0.772,174.164,42TXKY5AaAn4dzAcRLyNoK,4,1,164157,FALSE,https://api.spotify.com/v1/tracks/42TXKY5AaAn4dzAcRLyNoK,FALSE,Ta Tum Tum,2,NA,1,spotify:track:42TXKY5AaAn4dzAcRLyNoK,2zq1PlwyDUeV2A42ovZJPC,Ta Tum Tum,2018-01-30,day,C#,major,C# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.771,0.719,8,-3.899,1,0.0459,0.53,0,0.194,0.904,125.913,0wMFQ0UpnqvyZncX4JpVEA,4,1,160651,FALSE,https://api.spotify.com/v1/tracks/0wMFQ0UpnqvyZncX4JpVEA,FALSE,Como É Que Faz,0,NA,1,spotify:track:0wMFQ0UpnqvyZncX4JpVEA,5xgDUJ8CY4shbtKPG8r4Rm,Como É Que Faz,2018-01-11,day,G#,major,G# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.767,0.55,4,-11.498,1,0.0554,0.279,0,0.0548,0.9,153.963,00zzSEe82JTtz68XlARnh7,4,1,177815,FALSE,https://api.spotify.com/v1/tracks/00zzSEe82JTtz68XlARnh7,FALSE,Amor Falso,61,https://p.scdn.co/mp3-preview/e2f6cc590c8c829d7c5ee1e5aba7841345546756?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:00zzSEe82JTtz68XlARnh7,18Y2yU2nkT3bF9vnTs6qKf,Amor Falso,2018-03-23,day,E,major,E major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.783,0.641,5,-4.982,0,0.0821,0.0991,0,0.271,0.881,159.984,6EhF6aGG1vhla3qD61CrU2,4,1,165043,TRUE,https://api.spotify.com/v1/tracks/6EhF6aGG1vhla3qD61CrU2,FALSE,Tá sobrando popô (Participação especial de Zé Felipe),48,https://p.scdn.co/mp3-preview/2d0f6beb38236846d0519bbfd7b3d43e3fa8a9c2?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:6EhF6aGG1vhla3qD61CrU2,5wqvr2nNCbxabzXi5jpmy8,Tá sobrando popô (Participação especial de Zé Felipe),2018-02-02,day,F,minor,F minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.801,0.648,11,-3.929,1,0.093,0.116,0,0.357,0.891,123.027,7q5agbUOzZnVF4Yes3AD7I,4,1,166410,FALSE,https://api.spotify.com/v1/tracks/7q5agbUOzZnVF4Yes3AD7I,FALSE,Deixa Ela Beijar,2,NA,1,spotify:track:7q5agbUOzZnVF4Yes3AD7I,3ZPrHZ58I5eh9jtOBsFcov,Deixa Ela Beijar,2017-11-17,day,B,major,B major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.811,0.696,11,-5.209,0,0.0553,0.223,0,0.196,0.44,128.031,26bMmC90QF0FOd1ctDnkeU,4,1,167773,TRUE,https://api.spotify.com/v1/tracks/26bMmC90QF0FOd1ctDnkeU,FALSE,Mulherão da Porra,51,https://p.scdn.co/mp3-preview/9e80a0d1f221fbb88f4ba2489493b0bf172abfd1?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:26bMmC90QF0FOd1ctDnkeU,44km2m52uhJpmwqSV4DLKc,Mulherão da Porra,2017-11-10,day,B,minor,B minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.663,0.845,8,-4.938,0,0.19,0.346,0,0.122,0.757,180.078,47zBTlbsiXs9ooyPo7Z7VT,4,1,180666,FALSE,https://api.spotify.com/v1/tracks/47zBTlbsiXs9ooyPo7Z7VT,FALSE,Contatinho,52,https://p.scdn.co/mp3-preview/dbb1437800f685dd2708ba75e01bb62d79329500?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:47zBTlbsiXs9ooyPo7Z7VT,2HYVLeXZVCgSTrwBxtV9za,Contatinho,2017-12-15,day,G#,minor,G# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.71,0.609,0,-7.012,1,0.178,0.0254,0,0.624,0.501,127.867,0Chw8wzV8Fyjv8ahoCIr7u,4,1,160256,FALSE,https://api.spotify.com/v1/tracks/0Chw8wzV8Fyjv8ahoCIr7u,FALSE,Mentalmente,54,https://p.scdn.co/mp3-preview/cf3ab8bcd9221012c7fde855c3068337bcbe4a9a?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:0Chw8wzV8Fyjv8ahoCIr7u,3AQPCZzBkYeekl94fTtoOv,Mentalmente,2017-07-14,day,C,major,C major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.728,0.938,6,-5.413,0,0.0963,0.148,0,0.122,0.666,100.037,6nISeVPScttoJ1GD8bZaZy,4,1,192133,FALSE,https://api.spotify.com/v1/tracks/6nISeVPScttoJ1GD8bZaZy,FALSE,As Novinha Tão Sensacional - Ao Vivo,0,NA,2,spotify:track:6nISeVPScttoJ1GD8bZaZy,1zIycsKOpVgFNhu1jEKhxx,Pedro Paulo & Alex: Fãs (Ao Vivo),2015-08-14,day,F#,minor,F# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.773,0.916,10,-3.386,0,0.0435,0.35,0,0.0478,0.96,153.96,0eLY0decDHqKe5aHEiRieo,4,1,192209,TRUE,https://api.spotify.com/v1/tracks/0eLY0decDHqKe5aHEiRieo,FALSE,Agora vai sentar (Participação Wesley Safadão),0,NA,1,spotify:track:0eLY0decDHqKe5aHEiRieo,32sNU9M9KOodijPjpvkgjA,Agora vai sentar (Participação Wesley Safadão),2018-01-12,day,A#,minor,A# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.859,0.951,6,-4.396,0,0.126,0.389,0,0.818,0.878,94.961,7uCgfqk3QoD12KwGeKmBw4,4,1,137158,FALSE,https://api.spotify.com/v1/tracks/7uCgfqk3QoD12KwGeKmBw4,FALSE,Ela Não Quer Namorar - Ao Vivo,0,NA,2,spotify:track:7uCgfqk3QoD12KwGeKmBw4,03K0wDMYhlBD9PvO86K46X,Paredão Do PPA (Ao Vivo / Vol. 1),2018-01-26,day,F#,minor,F# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.68,0.944,7,-3.39,1,0.0498,0.387,0,0.0983,0.961,164.036,4TwxzrAK84IvWCFDaQJcBr,4,1,147907,FALSE,https://api.spotify.com/v1/tracks/4TwxzrAK84IvWCFDaQJcBr,FALSE,Olha a Explosão,48,https://p.scdn.co/mp3-preview/7e68f889a1173a82e5a48a015a2d94091da47b52?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:4TwxzrAK84IvWCFDaQJcBr,1qdVM9sVd7NbHkgl5JnDU5,Olha a Explosão,2017-02-10,day,G,major,G major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.812,0.846,7,-3.83,0,0.0454,0.088,0,0.108,0.808,120.032,1DFhFdcszdNU48dh8HC7bN,4,1,147748,FALSE,https://api.spotify.com/v1/tracks/1DFhFdcszdNU48dh8HC7bN,FALSE,Tem Que Respeitar - Versão Sertanejo Universitário,43,https://p.scdn.co/mp3-preview/bd1048ad4d7c787c3cec8274e1ba6afd46106a06?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:1DFhFdcszdNU48dh8HC7bN,6ptUSTYOyoiEeH04ZVMmoy,Tem Que Respeitar (Versão Sertanejo Universitário),2017-09-16,day,G,minor,G minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.657,0.925,10,-2.252,0,0.189,0.316,0,0.606,0.904,93.941,4sVkydp30HWLjOvF2ILbGy,4,1,170517,FALSE,https://api.spotify.com/v1/tracks/4sVkydp30HWLjOvF2ILbGy,FALSE,Cê Acredita,50,https://p.scdn.co/mp3-preview/f6a8cac974b7c4c37d974da36f8ab8934a935811?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:4sVkydp30HWLjOvF2ILbGy,5WePCCEsG1GwFRbnGISXrY,Cê Acredita,2017-05-26,day,A#,minor,A# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.9,0.783,8,-5.458,0,0.3,0.289,0,0.182,0.815,98.063,6zZw7RPIs3IxDghP4UvWcY,4,1,182626,FALSE,https://api.spotify.com/v1/tracks/6zZw7RPIs3IxDghP4UvWcY,FALSE,Esqueci Como Namora,51,https://p.scdn.co/mp3-preview/04989a8198e6208a7271d6833c8d9ef5ace069a7?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:6zZw7RPIs3IxDghP4UvWcY,6UuCV87E5fu7iAbUj6GyAt,Esqueci Como Namora,2017-06-09,day,G#,minor,G# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.93,0.555,6,-11.435,0,0.228,0.66,5.3e-4,0.154,0.831,138.03,5yraOKvNuFWP4waSl6ey8Q,4,1,179255,FALSE,https://api.spotify.com/v1/tracks/5yraOKvNuFWP4waSl6ey8Q,FALSE,Vai Dar Pt,51,https://p.scdn.co/mp3-preview/06727a28bb9ce375ba5f3b85cb0fcf8efbb0b517?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:5yraOKvNuFWP4waSl6ey8Q,7fVOEgTLMm6nVAW8Cuh0ku,Vai Dar Pt,2017-04-28,day,F#,minor,F# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.701,0.957,4,-2.974,0,0.0887,0.419,0,0.945,0.819,129.05,7vLG0D8ouHd4brF5TVJQya,4,1,213600,FALSE,https://api.spotify.com/v1/tracks/7vLG0D8ouHd4brF5TVJQya,FALSE,Malbec (Part. Dennis Dj) - Ao Vivo,52,https://p.scdn.co/mp3-preview/05859737fd21b45b5beb2bb9f1d343c1f2321885?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:7vLG0D8ouHd4brF5TVJQya,6Wd7qE3WGz6fZatTWZ1Zkj,Malbec (Part. Dennis Dj) [Ao Vivo],2016-11-11,day,E,minor,E minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.575,0.731,1,-3.826,1,0.215,0.136,0,0.471,0.667,130.636,3HBEYj0KNgAyXEjyqjksZt,3,1,193356,FALSE,https://api.spotify.com/v1/tracks/3HBEYj0KNgAyXEjyqjksZt,FALSE,3 L,40,https://p.scdn.co/mp3-preview/27127890be00290a55827dabdda04af5331c1364?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:3HBEYj0KNgAyXEjyqjksZt,78iE0q4bcWHerd8n6aJGyA,3 L,2017-12-15,day,C#,major,C# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.676,0.935,1,-4.487,1,0.113,0.178,0,0.839,0.593,102.075,4lbPwb1Beo7JU2VwuJRTeR,4,1,178066,FALSE,https://api.spotify.com/v1/tracks/4lbPwb1Beo7JU2VwuJRTeR,FALSE,Suíte 14 - Ao Vivo,57,https://p.scdn.co/mp3-preview/e27766195f16a6e0572870b2529de4297f7ccc28?cid=5980655d195f46ee8995cd0e1dd7f376,2,spotify:track:4lbPwb1Beo7JU2VwuJRTeR,2yqFE84Ne8JjDcEXhdi6qB,Tempo Certo (Ao Vivo em Campo Grande),2015-02-03,day,C#,major,C# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.786,0.918,11,-2.374,0,0.0908,0.2,0,0.159,0.874,140.048,7wsm2QsZansrVnWmDsWs1w,4,1,149533,FALSE,https://api.spotify.com/v1/tracks/7wsm2QsZansrVnWmDsWs1w,FALSE,Menina Pipoco,44,https://p.scdn.co/mp3-preview/f58a794b1410eb6b898923293c7f4a6b22bd3206?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:7wsm2QsZansrVnWmDsWs1w,7tEvfLRxIk1fOwrbZBp93K,Menina Pipoco,2017-07-14,day,B,minor,B minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.854,0.682,9,-5.818,0,0.069,0.374,0,0.0697,0.887,98.023,0u8aj0c4IxeVSLTUuuq9V5,4,1,179000,FALSE,https://api.spotify.com/v1/tracks/0u8aj0c4IxeVSLTUuuq9V5,FALSE,Você Partiu Meu Coração,60,https://p.scdn.co/mp3-preview/4b496fd352a482778bca4792dee7bdb8466c10be?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:0u8aj0c4IxeVSLTUuuq9V5,53y7OTl1WRQftTuaXoXYFk,Você Partiu Meu Coração,2017-01-10,day,A,minor,A minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.603,0.962,4,-2.606,0,0.18,0.467,0,0.569,0.768,184.107,6EFIK4B0jrvLO096QYEhnX,4,1,210266,FALSE,https://api.spotify.com/v1/tracks/6EFIK4B0jrvLO096QYEhnX,FALSE,Você Não Vale Nada,54,https://p.scdn.co/mp3-preview/5f3d16ea20c6fc6b3f379292b8be16ea21fb6f8d?cid=5980655d195f46ee8995cd0e1dd7f376,9,spotify:track:6EFIK4B0jrvLO096QYEhnX,2Dy95A9pniL5HcVUVMhJbC,Na Mesma Estrada,2017-09-15,day,E,minor,E minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.59,0.986,6,-3.437,0,0.103,0.339,0,0.639,0.592,149.978,0Kr77AosR2k944IhHm8zhH,4,1,180160,FALSE,https://api.spotify.com/v1/tracks/0Kr77AosR2k944IhHm8zhH,FALSE,E Essa Boca Aí? - Ao Vivo,0,NA,2,spotify:track:0Kr77AosR2k944IhHm8zhH,5PVchzKaA0M7ItfSGvEOVa,Bruninho & Davi ao Vivo no Ibirapuera,2016,year,F#,minor,F# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.873,0.837,9,-5.419,1,0.118,0.318,0,0.0785,0.932,130.041,612YdfqCQMnEJDnsuj7o77,4,1,172680,FALSE,https://api.spotify.com/v1/tracks/612YdfqCQMnEJDnsuj7o77,FALSE,Professor Da Malandragem (feat. Wesley Safadão & Ronaldinho Gaúcho),47,https://p.scdn.co/mp3-preview/82afcd29e7f6434f403c2c8283e647c89713efab?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:612YdfqCQMnEJDnsuj7o77,6EOOM2AjpR87sXwES9cnhx,Professor Da Malandragem,2017-01-13,day,A,major,A major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.647,0.91,9,-3.532,1,0.0794,0.451,0,0.902,0.788,136.031,3nXdCzDouMQKfAiiHffYxL,4,1,210745,FALSE,https://api.spotify.com/v1/tracks/3nXdCzDouMQKfAiiHffYxL,FALSE,Louquinha (feat. MC K9),42,https://p.scdn.co/mp3-preview/42c605a03c78274d84d7c6ded93878fb4d7884e1?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:3nXdCzDouMQKfAiiHffYxL,36VTJk6RkDOJnMnmMH4KuQ,Louquinha - Single,2012-12-18,day,A,major,A major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.634,0.904,9,-5.277,1,0.0838,0.224,0,0.979,0.892,145.999,0m6StZBNEKoDbv55w0VTkb,4,1,176880,FALSE,https://api.spotify.com/v1/tracks/0m6StZBNEKoDbv55w0VTkb,FALSE,Foi Daquele Jeito - Ao Vivo,47,https://p.scdn.co/mp3-preview/cd985690704e2f2bb835f41eab5ede5eeabd7945?cid=5980655d195f46ee8995cd0e1dd7f376,3,spotify:track:0m6StZBNEKoDbv55w0VTkb,4k1dyTXNzSE7nBGftoMH4b,O Destino (Bonus Track Version),2015-02-10,day,A,major,A major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.807,0.672,4,-3.594,1,0.158,0.183,0,0.659,0.883,130.032,3qpj0CQMDOus6mui8qB7T5,4,1,169846,FALSE,https://api.spotify.com/v1/tracks/3qpj0CQMDOus6mui8qB7T5,FALSE,Vamos Beber (Joga o Copo Pro Alto),46,https://p.scdn.co/mp3-preview/b44895116a4c88381a71656089a1934fc56464e6?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:3qpj0CQMDOus6mui8qB7T5,4KnOlxmq5j92Eif2GtCn6g,Vamos Beber (Joga o Copo Pro Alto) - Single,2014-02-24,day,E,major,E major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,7qEHsqek33rTcFNT9PFqLf,4,1,182160,FALSE,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,FALSE,Someone You Loved,93,NA,4,spotify:track:7qEHsqek33rTcFNT9PFqLf,5658aM19fA3JVwTK6eQX70,Divinely Uninspired To A Hellish Extent,2019-05-17,day,C#,major,C# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,0nJW01T7XtvILxQgC5J7Wh,4,1,213826,FALSE,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,FALSE,When I Was Your Man,81,https://p.scdn.co/mp3-preview/d93150cf43f68c863d9f73a6f1e2b3e64e44488e?cid=5980655d195f46ee8995cd0e1dd7f376,6,spotify:track:0nJW01T7XtvILxQgC5J7Wh,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,2012-12-07,day,C,major,C major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.653,0.378,5,-8.273,1,0.0533,0.658,0,0.177,0.54,91.835,0mel2N9Ws9r4yLQn5QE21Y,4,1,201000,FALSE,https://api.spotify.com/v1/tracks/0mel2N9Ws9r4yLQn5QE21Y,FALSE,Too Good At Goodbyes - Edit,22,NA,1,spotify:track:0mel2N9Ws9r4yLQn5QE21Y,7oiRNdTfUWmsx6DAjEe7DB,Too Good At Goodbyes,2017-09-08,day,F,major,F major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.56,0.442,5,-7.224,1,0.0243,0.727,1.71e-5,0.11,0.212,146.448,75JFxkI2RXiU7L9VXzMkle,4,1,309600,FALSE,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,FALSE,The Scientist,83,https://p.scdn.co/mp3-preview/95cb9df1b056d759920b5e85ad7f9aff0a390671?cid=5980655d195f46ee8995cd0e1dd7f376,4,spotify:track:75JFxkI2RXiU7L9VXzMkle,0RHX9XECH8IVI3LNgWDpmQ,A Rush of Blood to the Head,2002-08-08,day,F,major,F major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.746,0.922,10,-5.014,1,0.236,0.246,0,0.515,0.638,86.961,6UaRii9AH6Zss9xNMEQ2M9,4,1,263373,TRUE,https://api.spotify.com/v1/tracks/6UaRii9AH6Zss9xNMEQ2M9,FALSE,Love The Way You Lie,17,NA,15,spotify:track:6UaRii9AH6Zss9xNMEQ2M9,3PogVmhNucYNfyywZvTd7F,Recovery,2010-06-18,day,A#,major,A# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.334,0.188,5,-11.461,1,0.0289,0.932,2.39e-6,0.122,0.223,77.96,2yX3h3NRoMWGfnXxZlF92X,4,1,213339,FALSE,https://api.spotify.com/v1/tracks/2yX3h3NRoMWGfnXxZlF92X,FALSE,Love Of My Life - Remastered 2011,4,NA,6,spotify:track:2yX3h3NRoMWGfnXxZlF92X,3zSA87rmoHtugmRiuQnfoy,Queen Forever,2014-01-01,day,F,major,F major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.648,0.31,0,-10.475,1,0.0363,0.822,2.41e-5,0.112,0.221,140.01,06XSmh92M0FIYNGC4Ss0CX,4,1,218040,FALSE,https://api.spotify.com/v1/tracks/06XSmh92M0FIYNGC4Ss0CX,FALSE,A noite,61,https://p.scdn.co/mp3-preview/8eb900d7f4c0aa342ccb5e5418cf8b4117a15671?cid=5980655d195f46ee8995cd0e1dd7f376,20,spotify:track:06XSmh92M0FIYNGC4Ss0CX,6EtAuxIwZCEuUZEqn2DwII,Esmeraldas (Álbum Comentado),2014-09-23,day,C,major,C major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-6,0.0913,0.0765,141.284,6Vc5wAMmXdKIAM7WUoEb7N,3,1,229400,FALSE,https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N,FALSE,Say Something,77,https://p.scdn.co/mp3-preview/fe73e55ae08bf3395db3e1ba4485533f59faf3ea?cid=5980655d195f46ee8995cd0e1dd7f376,13,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,1yOcLa4euMk9sV7rRJ89Dl,Is There Anybody Out There?,2014-01-17,day,D,major,D major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.585,0.303,4,-10.058,1,0.0398,0.694,0,0.115,0.142,136.703,05pKAafT85jeeNhZ6kq7HT,3,1,240165,FALSE,https://api.spotify.com/v1/tracks/05pKAafT85jeeNhZ6kq7HT,FALSE,I Won't Give Up,70,https://p.scdn.co/mp3-preview/1fc135f92f01b35c3c03b4dea2ca13ee15b5427d?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:05pKAafT85jeeNhZ6kq7HT,3WeU5jvi9QBSbwV0hYG66P,I Won't Give Up,2012-01-03,day,E,major,E major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.297,0.393,2,-7.6,1,0.0272,0.56,0.0373,0.132,0.168,188.048,6YpwcSOgpLosJm4jXXHlu0,3,1,320986,FALSE,https://api.spotify.com/v1/tracks/6YpwcSOgpLosJm4jXXHlu0,FALSE,Everybody Hurts,6,NA,4,spotify:track:6YpwcSOgpLosJm4jXXHlu0,53mCB0cuaEBjsqokPSDhbw,Automatic For The People (25th Anniversary Edition),2017-11-10,day,D,major,D major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.404,0.198,9,-14.527,1,0.0373,0.888,4.29e-5,0.119,0.21,177.321,4UFygRTWAf3TimsgSxavQo,4,1,175466,FALSE,https://api.spotify.com/v1/tracks/4UFygRTWAf3TimsgSxavQo,FALSE,Quase Um Segundo,38,NA,6,spotify:track:4UFygRTWAf3TimsgSxavQo,04az1ZZFd1C8WEsa7cZD7F,Minha História,1993-01-01,day,A,major,A major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,5uCax9HTNlzGybIStD3vDh,4,1,211466,FALSE,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,FALSE,Say You Won't Let Go,83,https://p.scdn.co/mp3-preview/00825cb1779b31d68964eda6f2a7911fc2ae96c6?cid=5980655d195f46ee8995cd0e1dd7f376,2,spotify:track:5uCax9HTNlzGybIStD3vDh,7oiJYvEJHsmYtrgviAVIBD,Back from the Edge,2016-10-28,day,A#,major,A# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43e-5,0.13,0.549,163.953,2iXBZ32Fz5VDCLeE0JIdX5,4,1,234173,FALSE,https://api.spotify.com/v1/tracks/2iXBZ32Fz5VDCLeE0JIdX5,FALSE,Better in Time,71,https://p.scdn.co/mp3-preview/6d806a43c93836cbbcca3c6ec4691d1b72077b4a?cid=5980655d195f46ee8995cd0e1dd7f376,2,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5,0VaAFegRAAn4OCg7p4QjN5,Spirit,2007,year,F#,major,F# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.573,0.394,10,-7.156,1,0.0451,0.488,0.00138,0.11,0.341,179.792,4xeP4rHORzLbJlaJVHWybQ,3,1,242054,FALSE,https://api.spotify.com/v1/tracks/4xeP4rHORzLbJlaJVHWybQ,FALSE,Palavras No Corpo,49,https://p.scdn.co/mp3-preview/82dbc8316211099ee3752c08f3e3259406eebcfb?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:4xeP4rHORzLbJlaJVHWybQ,6J9hUU0JUAaRttmy2c0InM,Palavras No Corpo,2018-05-25,day,A#,major,A# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.514,0.343,6,-8.531,1,0.0263,0.182,0,0.205,0.212,102.013,77vv9vprh6SazfOXIJgYpx,4,1,230440,FALSE,https://api.spotify.com/v1/tracks/77vv9vprh6SazfOXIJgYpx,FALSE,Naked - Acoustic Version,67,https://p.scdn.co/mp3-preview/50e9eb9e671fb74e8fd2351698a7d0b321602029?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:77vv9vprh6SazfOXIJgYpx,2aOYprwJcCTSVk3ARMlOMO,Naked (Acoustic Version),2017-12-15,day,F#,major,F# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.469,0.529,9,-7.707,1,0.0314,0.641,5.37e-5,0.358,0.125,104.041,0WiYDgV4AoiUIzhr2PCQP6,4,1,214282,FALSE,https://api.spotify.com/v1/tracks/0WiYDgV4AoiUIzhr2PCQP6,FALSE,City Shoes,1,NA,3,spotify:track:0WiYDgV4AoiUIzhr2PCQP6,2n03WAtnSUGKHwSaarJcTo,Into the Pull,2016-01-29,day,A,major,A major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.728,0.26,0,-8.298,1,0.0291,0.745,9.93e-6,0.0682,0.327,122.099,3xJygPEkeDUonwKS5rnn7j,4,1,220257,FALSE,https://api.spotify.com/v1/tracks/3xJygPEkeDUonwKS5rnn7j,FALSE,Cruel,56,https://p.scdn.co/mp3-preview/014cf0e7a77c36ac71ce8611bf450064a26433a1?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:3xJygPEkeDUonwKS5rnn7j,4cdC6A0Dhofn5M0Qm1tr6H,Cruel,2017-10-11,day,C,major,C major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.449,0.599,1,-4.892,1,0.0369,0.211,0,0.327,0.165,134.144,4MPTj8lMMvxLwT3EwuXFop,3,1,228373,FALSE,https://api.spotify.com/v1/tracks/4MPTj8lMMvxLwT3EwuXFop,FALSE,Call Out My Name,39,NA,1,spotify:track:4MPTj8lMMvxLwT3EwuXFop,3N88bRVAwQrtKqSV0UgU69,"My Dear Melancholy,",2018-03-30,day,C#,major,C# major
